stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
4339,,VAREJAO 2001 ,,-30.223405,-51.079013
4324,,VAREJAO DF 720 ,,-30.221247,-51.09413
4316,,VAREJAO 720 ,,-30.22117,-51.094281
3907,,FERNANDO ABBOTT 151 ,,-30.006969,-51.157587
6181,,PROTASIO ALVES DF 12388 ,,-30.047061,-51.092057
4754,,PROTASIO ALVES 12380 ,,-30.047352,-51.092842
3285,,PROTASIO ALVES 7600 ,,-30.042334,-51.135017
3429,,PROTASIO ALVES 9131 ,,-30.038393,-51.120312
3430,,PROTASIO ALVES DF 9277 ,,-30.038334,-51.120365
3387,,PROTASIO ALVES 8144 ,,-30.040801,-51.130524
3379,,PROTASIO ALVES 7959 ,,-30.041419,-51.132027
3380,,PROTASIO ALVES 7876 ,,-30.041331,-51.132001
3957,,TAIM DF 55 ,,-29.996802,-51.156373
3569,,COMENDADOR TAVARES 240 ,,-30.000106,-51.203393
4578,,JOAO DE OLIVEIRA REMIAO DF 4667 ,,-30.109233,-51.111932
6156,,IRMA TERESILDA STEFFEN 1156 ,,-30.025694,-51.11972
3829,,SERTORIO 3711 ,,-30.002643,-51.167928
216,,JUCA BATISTA 7760 ,,-30.181888,-51.175502
217,,JUCA BATISTA DF 7578 ,,-30.181537,-51.175684
4330,,OTAVIANO JOSE PINTO 3540 ,,-30.239374,-51.08263
624,,DEA COUFAL AL 357 ,,-30.132078,-51.232874
5439,,NEUSA GOULART BRIZOLA DF 600 ,,-30.038504,-51.192231
2246,,NEUSA GOULART BRIZOLA 550 ,,-30.038487,-51.192999
186,,PODALIRIO TEIXEIRA MACHADO 220 ,,-30.208993,-51.178183
185,,PODALIRIO TEIXEIRA MACHADO 207 ,,-30.20904,-51.178275
1747,,PROF OSCAR PEREIRA DF 3049 PRAÇA EM FRENTE AO COLEGIO GLORIA,,-30.076323,-51.200622
1626,,GEN LIMA E SILVA 750 ,,-30.039187,-51.220155
3252,,DR OTAVIO SANTOS 330 ,,-30.039841,-51.145137
2904,,PROF CRISTIANO FISCHER 142 ,,-30.040855,-51.171738
6177,,VILELA TAVARES DF 90 ,,-30.005169,-51.190437
3842,,GRECIA DF 868 ,,-30.013583,-51.165231
3082,,J THADEO ONAR  ESTACIONAMENTO BOURBON,,-30.021116,-51.161288
3803,,BRASILIANO INDIO DE MORAES 639 ,,-30.011396,-51.174141
4016,,ASSIS BRASIL 4055 ,,-30.009748,-51.144575
719,,EDUARDO PRADO 95 ,,-30.120434,-51.223772
723,,EDUARDO PRADO 330 ,,-30.122615,-51.221418
724,,EDUARDO PRADO 333 ,,-30.122735,-51.221407
710,,EDUARDO PRADO DF 460 ,,-30.124242,-51.220522
718,,EDUARDO PRADO 460 ,,-30.124199,-51.220451
1199,,VICENTE MONTEGGIA DF 2539 ,,-30.112922,-51.213387
2725,,IPIRANGA 7464 CENTRO DESPORTIVO DA PUC,,-30.05543,-51.170447
5728,,IPIRANGA 7040 ,,-30.055441,-51.16871
2726,,IPIRANGA 6727 POSTO BR,,-30.055972,-51.168454
2820,,IPIRANGA 8550 CTG CANDEEIROS DO SUL,,-30.058065,-51.153143
3154,,IPIRANGA DF 8803 FUNDOS ESTACIONAMENTO HOSP ULBRA,,-30.063004,-51.150324
2697,,IPIRANGA 5900 MONACO,,-30.058553,-51.179027
6020,,IPIRANGA 5790 ,,-30.058495,-51.182003
2049,,IPIRANGA 5200 BOURBON SHOPPING,,-30.056166,-51.186887
2039,,IPIRANGA 4952 ,,-30.055217,-51.188829
3264,,PROTASIO ALVES DF 7157 C/BAIA,,-30.043852,-51.142061
2287,,CARAZINHO 427 ,,-30.03945,-51.183965
1581,,LOUREIRO DA SILVA DF 1520 ESQ. JOSE DO PATROCINIO,,-30.037693,-51.226386
5490,,LOUREIRO DA SILVA DF VIADUTO AÇORIANOS,,-30.038314,-51.227034
2438,,PROF OSCAR PEREIRA DF 8307 ,,-30.110262,-51.175475
2437,,PROF OSCAR PEREIRA 8753 ,,-30.112499,-51.176772
2813,,DR PEREIRA DA CUNHA DF 168 ,,-30.063257,-51.155493
2440,,PROF OSCAR PEREIRA 8301 HOSPITAL PARQUE BELEM,,-30.109531,-51.174961
36,,SERRARIA 1982 ,,-30.160828,-51.220493
978,,VICENTE MONTEGGIA 926 ,,-30.102225,-51.223375
1197,,VICENTE MONTEGGIA 2432 ,,-30.112387,-51.214616
964,,VICENTE MONTEGGIA 2001 ,,-30.111182,-51.218339
961,,VICENTE MONTEGGIA 1948 ,,-30.110848,-51.218526
967,,VICENTE MONTEGGIA DF 1836 ,,-30.109821,-51.219483
968,,VICENTE MONTEGGIA 1730 ,,-30.109257,-51.219842
974,,VICENTE MONTEGGIA 1272 ,,-30.105404,-51.222539
973,,VICENTE MONTEGGIA 1245 ,,-30.105324,-51.222644
6172,,JUSCELINO KUBITSCHEK DE OLIVEIRA NN 330 ,,-30.019823,-51.115746
6169,,GERMANO BASLER AL 15 ,,-30.021482,-51.113835
6168,,GERMANO BASLER  ,,-30.020458,-51.113834
6166,,IRMA TERESILDA STEFFEN SN ,,-30.025796,-51.119304
1609,,ALCIDES DE OLIVEIRA GOMES DF EPTC EPTC - ÉRICO VERÍSSIMO,,-30.045549,-51.218207
3502,,LEOPOLDINO J SANTOS 363 IGREJA ASSEMBLEIA DE DEUS,,-30.017525,-51.121977
5457,,AMAPA SN ,,-30.10443,-51.20504
928,,CAVALHADA 2826 ,,-30.100788,-51.231139
24,,GUAIBA 3132 ,,-30.157735,-51.22623
1014,,ORFANOTROFIO 1352 ,,-30.085254,-51.225982
1016,,ORFANOTROFIO 1237 ,,-30.084375,-51.224934
1030,,ORFANOTROFIO 1086 ,,-30.083372,-51.223433
1029,,ORFANOTROFIO 1077 ,,-30.083294,-51.223457
1035,,ORFANOTROFIO DF 991 ,,-30.082385,-51.222087
1392,,ORFANOTROFIO DF 862 ,,-30.081191,-51.220465
1395,,ORFANOTROFIO 450 ,,-30.079533,-51.218291
1398,,ORFANOTROFIO DF 204 ,,-30.078158,-51.216574
1397,,ORFANOTROFIO 270 ,,-30.078259,-51.216583
1676,,ORFANOTROFIO DF 30 ,,-30.07691,-51.214869
3443,,TEN ARY TARRAGO 1522 ,,-30.029447,-51.132757
6163,,SERRARIA 1185 ,,-30.153623,-51.220008
1623,,AVAI 39 ,,-30.033658,-51.222647
6152,,SANTO DIAS DA SILVA 144 ,,-30.0936,-51.130692
1564,,LOUREIRO DA SILVA DF 945 ESCOLA PAROBÉ,,-30.037543,-51.230557
3039,,BARAO DE BAGE 138 ,,-30.040058,-51.155395
3040,,BARAO DE BAGE 334 ,,-30.037962,-51.155271
6081,,BARAO DE BAGE 655 ,,-30.035351,-51.154241
3041,,BARAO DE BAGE DF 390 ,,-30.037509,-51.155097
3358,,DEZENOVE DE ABRIL DF 85 LAR DOS VELHOS DR MAURICIO SELIGMAN,,-30.027711,-51.138691
3854,,FRANCISCO TREIN 461 ,,-30.015388,-51.159313
2283,,CASEMIRO DE ABREU 1785 ,,-30.03377,-51.190395
2257,,CASEMIRO DE ABREU DF 1557 ,,-30.0334,-51.191955
3491,,PASSO DAS PEDRAS 133 ,,-30.019842,-51.125866
1658,,INDEPENDENCIA 450 ,,-30.029258,-51.216775
605,,CAPITAO COELHO 312 ,,-30.012981,-51.261859
2105,,VENANCIO AIRES 867 ,,-30.038616,-51.211955
2097,,VENANCIO AIRES 733 ,,-30.039324,-51.21316
2095,,VENANCIO AIRES DF 711 ESCOLA MILITAR,,-30.03942,-51.213473
2093,,VENANCIO AIRES 495 ,,-30.040517,-51.215201
2073,,VENANCIO AIRES DF POSTO IPIRANG POSTO IPIRANGA,,-30.0409,-51.216004
1619,,VENANCIO AIRES DF 319 CONFEITARIA SABOR EM PEDACOS,,-30.041413,-51.216895
1618,,VENANCIO AIRES 297 ,,-30.041639,-51.217141
1616,,VENANCIO AIRES 192 ,,-30.04205,-51.21801
1614,,VENANCIO AIRES 93 SENAC INFORMATICA,,-30.04264,-51.218884
1612,,GARIBALDI 64 ,,-30.043306,-51.22021
128,,JUCA BATISTA 2705 CONDOMÍNIO PÔR DO SOL,,-30.148722,-51.20305
6154,,JARY 95 ,,-30.012514,-51.169776
3853,,ANTONIO JOAQUIM MESQUITA 86 ,,-30.011837,-51.161827
5644,,LOPES TEIXEIRA 36 ,,-30.010698,-51.142656
3033,,PROTASIO ALVES DF 5919 ,,-30.041509,-51.152155
2907,,PROTASIO ALVES 4065 ,,-30.04053,-51.170698
2906,,PROTASIO ALVES 4028 ,,-30.040013,-51.171119
3276,,PROTASIO ALVES 7355 CONJ RESID VILLAGIO DI MILAN,,-30.043195,-51.138134
3244,,PROTASIO ALVES DF 6519 ,,-30.042428,-51.146063
4758,,PROTASIO ALVES DF 13079 ,,-30.046166,-51.085772
4756,,PROTASIO ALVES 12857 ,,-30.04622,-51.085927
4650,,PROTASIO ALVES DF 11451 EMPRESA VAP - C/ BAIA,,-30.045582,-51.101896
4649,,PROTASIO ALVES 11451 EMPRESA VAP - C/ BAIA,,-30.045665,-51.101904
5175,,PROTASIO ALVES 10835 ,,-30.041354,-51.105044
5176,,PROTASIO ALVES 10820 ,,-30.041257,-51.105126
5295,,PROTASIO ALVES 11040 LOTEAMENTO JD. DO VERDE,,-30.042922,-51.103278
4652,,PROTASIO ALVES 10480 ,,-30.040519,-51.10828
4651,,PROTASIO ALVES 10537 ,,-30.040597,-51.108286
4642,,PROTASIO ALVES DF 10102 ,,-30.038658,-51.111662
4643,,PROTASIO ALVES 10062 C/BAIA,,-30.038622,-51.111574
4098,,SERTORIO 6600 BIG,,-29.997707,-51.141591
5651,,CONCEICAO 123 ,,-30.024302,-51.220275
3431,,PROTASIO ALVES 9438 ,,-30.037869,-51.118298
4640,,PROTASIO ALVES 9999 ,,-30.038327,-51.113173
4634,,PROTASIO ALVES 9700 ,,-30.038083,-51.114978
4633,,PROTASIO ALVES 9611 C/BAIA,,-30.038046,-51.116246
3401,,PROTASIO ALVES 8383 ,,-30.040217,-51.128247
3402,,PROTASIO ALVES 8500 ,,-30.040078,-51.127918
1645,,JERONIMO COELHO 257 ,,-30.032546,-51.226763
4108,,SERTORIO 7113 ,,-29.998752,-51.135311
5119,,OITO VILA FATIMA-PINTO  ,,-30.049113,-51.150706
2557,,SANTO DIAS DA SILVA 1065 ,,-30.094857,-51.138016
2556,,SANTO DIAS DA SILVA 1050 ,,-30.094923,-51.138079
2587,,SANTO DIAS DA SILVA 70 ,,-30.093857,-51.130789
4039,,CRUZ JOBIM AL 610 ESQ. ABILIO MILLER,,-30.015076,-51.141766
5636,,VAREJAO DF 1121 ,,-30.221155,-51.090831
1162,,CRISTIANO KRAEMER 2092 ,,-30.132561,-51.196954
4627,,JOAO ANTONIO LOPES 10021 TERMINAL,,-30.078749,-51.117865
1050,,SERRARIA DF 79 ,,-30.144219,-51.216
4959,,BERNARDINO DE OLIVEIRA PAIM 148 ,,-29.997418,-51.099943
4014,,GOMES DE FREITAS 395 ,,-30.013245,-51.143342
4040,,CRUZ JOBIM 396 ,,-30.012905,-51.141609
6146,,PAUL HARRIS 46 ,,-30.016579,-51.142272
6145,,PAUL HARRIS DF 56 ,,-30.01675,-51.142356
3334,,PAUL HARRIS 955 ,,-30.025063,-51.14329
3344,,PAUL HARRIS 525 ,,-30.021019,-51.142737
3345,,PAUL HARRIS DF 515 ,,-30.020879,-51.142669
3370,,PAUL HARRIS DF 261 ,,-30.018756,-51.142307
3371,,PAUL HARRIS 225 ,,-30.018456,-51.142382
3333,,PAUL HARRIS DF 1013 ,,-30.025508,-51.143288
6143,,ESTADOS SN ,,-29.990582,-51.18385
3969,,INDUSTRIAS 30 ,,-29.985097,-51.156054
3967,,INDUSTRIAS 110 ,,-29.985137,-51.157317
3970,,INDUSTRIAS DF 80 ,,-29.985055,-51.156995
3941,,INDUSTRIAS DF 389 ,,-29.985203,-51.159638
3942,,INDUSTRIAS 389 ,,-29.985131,-51.159631
3940,,INDUSTRIAS 490 ,,-29.985269,-51.16123
3939,,INDUSTRIAS 495 ,,-29.985206,-51.161346
3937,,INDUSTRIAS 720 ,,-29.985681,-51.163236
3938,,INDUSTRIAS 697 ,,-29.985595,-51.163189
3936,,INDUSTRIAS 814 ,,-29.985921,-51.16433
3935,,INDUSTRIAS 825 ,,-29.985894,-51.164535
3933,,INDUSTRIAS 972 ,,-29.986364,-51.166184
3934,,INDUSTRIAS 1131 ,,-29.986457,-51.166885
3839,,INDUSTRIAS 1303 ,,-29.987011,-51.169207
5430,,GERMANO GARCIA  AL ZAFFARI TRISTEZA,,-30.110446,-51.253295
3069,,ANTONIO CARLOS BERTA DF SUPERMERCADO NACIONAL - IGUATEMI,,-30.024891,-51.161159
1563,,LOUREIRO DA SILVA 945 ESCOLA TECNICA PAROBE,,-30.037419,-51.231602
5453,,JOAO PESSOA DF 2125 COLÉGIO INÁCIO MONTANHA,,-30.048185,-51.210827
4846,,FRANCISCO SILVEIRA BITENCOURT 1785 ,,-29.991804,-51.111313
483,,JOAO ANTONIO SILVEIRA 2721 CAIXA DA AGUA,,-30.151394,-51.134125
2079,,JOAO PESSOA DF 2125 ESCOLA INACIO MONTANHA,,-30.047926,-51.21103
2110,,OSVALDO ARANHA DF 1102 PQ. DE DIVERSÕES DA REDENÇÃO,,-30.035273,-51.211843
2888,,PROF CRISTIANO FISCHER 336 ,,-30.043032,-51.171935
531,,WENCESLAU ESCOBAR 2380 COLEGIO 13 DE OUTUBRO,,-30.110481,-51.254304
525,,WENCESLAU ESCOBAR DF 2442 PRAÇA/OTTO,,-30.110712,-51.254601
2823,,IPIRANGA 7895 CEEE,,-30.05565,-51.158999
5565,,BALTAZAR DE OLIVEIRA GARCIA S/N DF AO TERMINAL TRIANGULO,,-30.010149,-51.143975
2068,,AZENHA SN ,,-30.045919,-51.21398
1803,,JOAO PESSOA 2408 COL. INÁCIO MONTANHA,,-30.050076,-51.209361
1795,,AZENHA 666 ,,-30.049665,-51.213177
2870,,PROTASIO ALVES DF 3237 ,,-30.040636,-51.177258
5880,,BALTAZAR DE OLIVEIRA GARCIA S/N ,,-30.012823,-51.097888
5881,,BALTAZAR DE OLIVEIRA GARCIA S/N ,,-30.012945,-51.098146
5879,,BALTAZAR DE OLIVEIRA GARCIA S/N ,,-30.014981,-51.101026
5876,,BALTAZAR DE OLIVEIRA GARCIA S/N ,,-30.016292,-51.105823
5877,,BALTAZAR DE OLIVEIRA GARCIA S/N ,,-30.016227,-51.106069
5875,,BALTAZAR DE OLIVEIRA GARCIA S/N ,,-30.015134,-51.111913
5874,,BALTAZAR DE OLIVEIRA GARCIA S/N ,,-30.015208,-51.111747
5873,,BALTAZAR DE OLIVEIRA GARCIA S/N ,,-30.015193,-51.117598
5872,,BALTAZAR DE OLIVEIRA GARCIA S/N ,,-30.015524,-51.116416
5871,,BALTAZAR DE OLIVEIRA GARCIA S/N ,,-30.013316,-51.123338
5870,,BALTAZAR DE OLIVEIRA GARCIA S/N ,,-30.013424,-51.123343
5868,,BALTAZAR DE OLIVEIRA GARCIA S/N ,,-30.011609,-51.129592
5866,,BALTAZAR DE OLIVEIRA GARCIA S/N ,,-30.010058,-51.133782
5867,,BALTAZAR DE OLIVEIRA GARCIA S/N ,,-30.009876,-51.134343
5869,,BALTAZAR DE OLIVEIRA GARCIA S/N ,,-30.011422,-51.130095
5865,,BALTAZAR DE OLIVEIRA GARCIA S/N ,,-30.009622,-51.14124
5864,,BALTAZAR DE OLIVEIRA GARCIA S/N ,,-30.009996,-51.139875
1905,,CEL APARICIO BORGES  ESQ PEDRO BOTICARIO,,-30.07325,-51.199159
1746,,CEL APARICIO BORGES  ESQ. OSCAR PEREIRA,,-30.074148,-51.203032
1743,,CEL APARICIO BORGES  ESQ. CAMPOS ELIZIOS,,-30.074692,-51.203772
1768,,CEL APARICIO BORGES  POSTO SHELL,,-30.073508,-51.200113
1908,,CEL APARICIO BORGES  ESQ. ALLAN KARDEC,,-30.072714,-51.195952
1915,,CEL APARICIO BORGES  EST. ALLAN KARDEC,,-30.072519,-51.195368
1916,,CEL APARICIO BORGES  ESQ. SAO MIGUEL,,-30.072216,-51.193429
1917,,CEL APARICIO BORGES  EST. SAO MIGUEL,,-30.071938,-51.192398
1947,,CEL APARICIO BORGES  BRIGADA MILITAR,,-30.070725,-51.189388
1969,,CEL APARICIO BORGES  DIARIO OFICIAL,,-30.068394,-51.187701
2875,,CARLOS GOMES  BANCO SANTANDER,,-30.032997,-51.178877
2915,,CARLOS GOMES  ,,-30.029381,-51.180823
2916,,CARLOS GOMES  ,,-30.029263,-51.18096
2920,,CARLOS GOMES  ESQ. ANITA GARIBALDI,,-30.024935,-51.183016
2363,,CARLOS GOMES  ESQ. PLINIO BRASIL MILANO,,-30.022222,-51.184256
6011,,AUGUSTO MEYER 159 ,,-30.021843,-51.184583
6010,,DOM PEDRO II DF 1211 ,,-30.017402,-51.186409
6131,,EXTREMA 250 (3500) ,,-30.213792,-51.045581
4292,,LAMI 7500 ,,-30.219553,-51.104272
4291,,LAMI 7610 ,,-30.219488,-51.104342
158,,LAMI 5001 ,,-30.213641,-51.128244
159,,LAMI DF 5001 ,,-30.21357,-51.128223
4286,,LAMI 6959 ,,-30.219893,-51.11272
4285,,LAMI DF 6705 ,,-30.219769,-51.113143
4287,,LAMI 7065 ,,-30.219999,-51.109694
4288,,LAMI 7000 ,,-30.21993,-51.109616
4289,,LAMI DF 7319 ,,-30.219827,-51.107702
165,,LAMI 5733 ,,-30.21561,-51.123197
164,,LAMI 5710 ,,-30.215429,-51.123498
160,,LAMI 5387 (DMAE) ,,-30.214099,-51.126485
161,,LAMI 5352 (DMAE) ,,-30.214042,-51.126428
162,,LAMI DF 5598 ,,-30.214813,-51.125036
163,,LAMI 5598 ,,-30.214686,-51.125113
5840,,JOAO PESSOA 1291 ,,-30.041935,-51.215667
6128,,VICENTE MONTEGGIA 2531 ,,-30.113049,-51.213334
492,,WENCESLAU ESCOBAR 3037 MARIO TOTTA,,-30.114697,-51.254469
2344,,CARLOS TREIN FILHO 555 ,,-30.027149,-51.187082
2729,,PROF CRISTIANO FISCHER 1510 ,,-30.052613,-51.170514
2728,,PROF CRISTIANO FISCHER DF 1510 ,,-30.052607,-51.170628
2282,,NILOPOLIS 250 ,,-30.038058,-51.189009
2281,,NILOPOLIS 215 ,,-30.038204,-51.18919
1650,,JOAO PESSOA 359 VIADUTO INDEPENDENCIA,,-30.031595,-51.223775
2108,,SANTA TEREZINHA 378 ,,-30.040235,-51.210064
2776,,ALBION 218 ,,-30.059818,-51.165684
27,,GUAIBA 2886 ,,-30.155066,-51.225054
53,,GUAIBA 2638 ,,-30.152914,-51.224408
28,,GUAIBA DF 2856 PRAÇA,,-30.154662,-51.225002
29,,GUAIBA  ,,-30.149651,-51.224956
645,,GUAIBA 2027 DMLU ZONA SUL,,-30.147263,-51.224818
54,,GUAIBA DF 2260 ,,-30.149472,-51.225048
646,,GUAIBA DF 12060 CLUBE DO PROF GAUCHO,,-30.145358,-51.22529
500,,GUAIBA 4327 ,,-30.102937,-51.265783
507,,GUAIBA 4127 ,,-30.10097,-51.26543
3841,,GRECIA DF 642 ,,-30.013527,-51.16676
177,,FRANCISCA DE OLIVEIRA VIEIRA 176 ,,-30.2099,-51.180091
6117,,BENTO GONCALVES 5890 ,,-30.064519,-51.156875
5607,,BENTO GONCALVES DF 5866 ,,-30.064563,-51.156987
1599,,GETULIO VARGAS 91 ,,-30.044889,-51.221106
1469,,GETULIO VARGAS 1671 ,,-30.059755,-51.223153
1470,,GETULIO VARGAS 1672 ,,-30.059415,-51.223023
1492,,GETULIO VARGAS 895 ,,-30.0525,-51.22215
1595,,GETULIO VARGAS 293 ,,-30.046642,-51.221342
6113,,PROF CRISTIANO FISCHER DF 2354 ,,-30.060021,-51.169566
2433,,MAJOR TITO DF 427 ,,-30.115092,-51.178928
628,,CEL MARCOS 1140 DF POSTO IPIRANGA,,-30.124288,-51.245592
2559,,SANTO DIAS DA SILVA DF 844 ,,-30.096552,-51.135683
2558,,SANTO DIAS DA SILVA 844 ,,-30.096555,-51.135861
2581,,SANTO DIAS DA SILVA DF 323/545 ESC HEITOR VILLA LOBOS,,-30.096806,-51.132761
2561,,SANTO DIAS DA SILVA DF 710 ,,-30.096892,-51.134596
2583,,SANTO DIAS DA SILVA 180 ,,-30.094747,-51.131384
613,,CAPITAO COELHO AL 78 PRAÇA,,-30.014219,-51.259789
606,,CAPITAO COELHO 317 IGREJA N.SRA.BOA VIAGEM,,-30.01293,-51.261741
6070,,CEL MASSOT 59 ,,-30.1008,-51.247728
5462,,CEL FERNANDO MACHADO DF 883 ZAFFARI,,-30.034909,-51.228908
4782,,BALTAZAR DE OLIVEIRA GARCIA 2843 ,,-30.015365,-51.117184
3185,,ERNESTO DORNELLES 105 ,,-30.055981,-51.145263
3783,,GEN EMILIO LUCIO ESTEVES 129 ,,-30.007321,-51.178644
4447,,EXTREMA 605 ,,-30.214861,-51.043436
5964,,EXTREMA 3955 ,,-30.213967,-51.049837
4445,,EXTREMA DF 3955 ,,-30.213891,-51.04993
4395,,EXTREMA 3409 ,,-30.212089,-51.058803
6110,,JUSCELINO KUBITSCHEK DE OLIVEIRA 1095 ,,-30.020995,-51.108573
4279,,SOUZA MELO 747 ,,-29.981077,-51.128196
4963,,SANTA ROSA DE LIMA 722 ,,-29.996243,-51.098094
4962,,SANTA ROSA DE LIMA 625 ,,-29.996389,-51.098
1300,,SENADOR TEOTONIO VILELA 36 ,,-30.081938,-51.192159
498,,CEL MARCOS DF 725 ,,-30.122799,-51.249533
4212,,OLIVEIRA LOPES DF 36 ,,-29.992322,-51.128195
3596,,SAO PEDRO 1455 ,,-30.013076,-51.194906
6107,,SAO JOSEMARIA ESCRIVA  AL SANMARINO,,-30.054132,-51.168798
2070,,GEN LIMA E SILVA 1380 ,,-30.043785,-51.216249
1857,,SAO LUIZ 822 ,,-30.049938,-51.202756
6101,,EUCLYDES MOURA 22 ,,-30.05789,-51.191858
6104,,BENTO DE AMARAL DF 44 ,,-30.05663,-51.190691
3507,,MANOEL ELIAS 574 ,,-30.020317,-51.119647
4169,,MANOEL ELIAS 120 ,,-30.016109,-51.119159
6099,,JAU DF 80 ,,-30.005137,-51.15834
6097,,LUIZ CAETANO ANTINOLFI DF 217 ,,-30.01988,-51.123347
6065,,LUIZ CAETANO ANTINOLFI DF 222 ,,-30.019989,-51.123169
3195,,JOAO DE OLIVEIRA REMIAO DF 119 POLICIA CIVIL,,-30.077623,-51.131326
56,,SERRARIA DF 1247 ,,-30.154024,-51.219947
851,,CHUI 75 POSTO IPIRANGA/BIG,,-30.082479,-51.242671
852,,CHUI DF 75 PÇA JOSÉ ZACHIA,,-30.082321,-51.242775
2576,,JOAO DE OLIVEIRA REMIAO 3360 ,,-30.102184,-51.122772
506,,GUAIBA 54 PRAÇA ARAGUAIA,,-30.105095,-51.262308
568,,GUAIBA 6 ,,-30.096988,-51.259584
58,,SERRARIA 1004 ,,-30.152109,-51.219078
554,,WENCESLAU ESCOBAR 1870 DMLU,,-30.10519,-51.253652
537,,WENCESLAU ESCOBAR 2150 LUMINAME,,-30.107327,-51.253813
553,,WENCESLAU ESCOBAR 1823 SHOPPING GRANVILLE,,-30.104967,-51.253702
3038,,BARAO DE BAGE 177 ,,-30.039832,-51.155302
6080,,SERTORIO 6750 ,,-29.997703,-51.139676
2174,,ALBERTO BINS DF 1008 ,,-30.027716,-51.21632
3310,,SATURNINO DE BRITO 1594 ,,-30.027589,-51.150702
2788,,CERES 262 ,,-30.056882,-51.167008
6059,,CLEBERTO GUEDES 01 ,,-30.081484,-51.193298
623,,CEL MARCOS 2488 FLORICULTURA,,-30.131734,-51.234618
621,,CEL MARCOS 2326 SALÃO DE FESTA,,-30.131258,-51.235903
644,,CEL MARCOS 2243 PIZZA HUT,,-30.13096,-51.236895
642,,CEL MARCOS 1959 COLÉGIO MARISTA,,-30.129548,-51.239375
643,,CEL MARCOS DF 1835 POSTO SCHELL,,-30.128936,-51.240056
629,,CEL MARCOS 1645 ,,-30.127666,-51.241865
630,,CEL MARCOS 1608 CONDOMÍNIO,,-30.127543,-51.241898
633,,CEL MARCOS 1527 ,,-30.126541,-51.242849
632,,CEL MARCOS 1334 ,,-30.1253,-51.243716
497,,CEL MARCOS 725 ,,-30.122768,-51.250109
5906,,OTAVIANO JOSE PINTO DF 50 ESCOLA GENOVEVA C. BERNARDES,,-30.241313,-51.079281
1580,,LOUREIRO DA SILVA 1520 REFRIGERACAO CONSERTOS,,-30.037662,-51.226464
2301,,GOETHE  ,,-30.025748,-51.199634
3638,,SERTORIO DF 1600 ,,-30.001966,-51.189831
1891,,CAPISTRANO DE ABREU DF 4 PRACA,,-30.078538,-51.194343
112,,SERRARIA 2601 DMLU,,-30.165971,-51.214899
6068,,SERRARIA DF 2601 ,,-30.165682,-51.214975
3834,,SEVERO DULLIUS 2015 ,,-29.98823,-51.17818
4171,,CARLOS ESTEVAO DF 905 ,,-30.016118,-51.118463
2100,,SANTO ANTONIO 915 ,,-30.033457,-51.214516
2188,,RAMIRO BARCELOS 1090 ,,-30.028021,-51.208712
3441,,TEN ARY TARRAGO DF 1280 ,,-30.031205,-51.134116
2315,,QUINTINO BOCAIUVA DF 400 ESTACIONAMENTO GN UNIAO,,-30.021464,-51.198474
5435,,SARMENTO LEITE 499 UFRGS ARQUITETURA,,-30.033557,-51.221358
6067,,GUAIBA DF 2600 PRAÇA,,-30.152543,-51.224511
650,,GUAIBA DF 1472 ,,-30.142569,-51.226592
652,,GUAIBA DF 1316 ,,-30.141298,-51.227175
651,,GUAIBA 1442 ,,-30.142062,-51.226793
6066,,COMENDADOR MANOEL PEREIRA 161 ,,-30.025818,-51.220935
501,,GUAIBA 4310 ,,-30.102725,-51.265564
503,,GUAIBA DF 4622 ,,-30.10452,-51.264615
504,,GUAIBA 4622 ,,-30.104459,-51.264543
505,,GUAIBA 444 TIMBUKA,,-30.104972,-51.262823
5503,,ASSIS BRASIL 4320 TERMINAL TRIÂNGULO,,-30.010217,-51.145599
3840,,INDUSTRIAS 1290 ,,-29.986984,-51.168771
1656,,INDEPENDENCIA 270 PRACA DO ROSARIO,,-30.029381,-51.21897
55,,SERRARIA 1389 ,,-30.155288,-51.219835
1738,,CARLOS FERREIRA 165 ,,-30.080708,-51.202714
1259,,CARLOS FERREIRA 325 ,,-30.082122,-51.204207
4290,,LAMI 7319 ,,-30.21988,-51.107467
1517,,DUQUE DE CAXIAS 671 ,,-30.033844,-51.234786
3633,,BENJAMIN CONSTANT  SOB VIADUTO JOSE EDUARDO UTZIG,,-30.007334,-51.190401
3676,,A J RENNER 1034 ,,-29.988294,-51.194572
3653,,A J RENNER 13 ,,-29.996372,-51.197163
3716,,A J RENNER 1820 ,,-29.981842,-51.192491
3717,,A J RENNER DF 1820 ,,-29.981844,-51.192405
3731,,A J RENNER DF 2230 ,,-29.977504,-51.191018
2276,,BARAO DO AMAZONAS DF 116 ,,-30.044637,-51.18505
3684,,A J RENNER DF 1580 ,,-29.983942,-51.193079
927,,CAVALHADA 2655 VTC,,-30.100883,-51.231212
911,,CAVALHADA 4317 ,,-30.113895,-51.226343
1566,,ANTONIO KLINGER FILHO  CENTRO ADMINISTRATIVO,,-30.038446,-51.230218
3730,,A J RENNER DF 2050 ,,-29.978962,-51.191467
3680,,A J RENNER DF 1378 ,,-29.985859,-51.193698
3656,,A J RENNER DF 280 ,,-29.99437,-51.196526
3657,,A J RENNER 332 ,,-29.993926,-51.196463
3673,,A J RENNER 495 ,,-29.991622,-51.195555
3672,,A J RENNER 580 ,,-29.991518,-51.195607
3677,,A J RENNER SN DF POSTO SHELL,,-29.987961,-51.194375
